cell_id,model_key,model_served,prompt_id,lang,gen,fk_tier,stance,n_tokens,n_sentences,translator,source_cell_id,mattr,hapax_rate,mean_token_len,zipf_slope,sent_len_mean,sent_len_sd,burstiness,dep_depth,subord_rate,func_word_ratio,first_person_rate,para_count,para_len_mean,question_rate,connective_rate,comma_per_1k,colon_per_1k,dash_per_1k,semicolon_per_1k,bigram_entropy,digit_rate
grok|P01|tr|1|llm,grok,x-ai/grok-4.3,P01,tr,1,general,for,313,17,llm,grok|P01|en|1,0.935909090909091,0.6166134185303515,6.840255591054313,-0.3815413210553129,18.41176470588235,5.745202602274046,-0.5243440512225038,6.470588235294118,1.4705882352941178,0.1661341853035143,0.0,5,62.6,0.0,51.11821086261981,70.28753993610223,0.0,3.194888178913738,9.584664536741212,7.758041064594651,8.703618873110399
grok|P01|zh|1|llm,grok,x-ai/grok-4.3,P01,zh,1,general,for,366,17,llm,grok|P01|en|1,0.9059936908517352,0.4672131147540984,1.7240437158469946,-0.4904308266584752,21.529411764705884,6.433483184275292,-0.5398557126496879,5.647058823529412,2.647058823529412,0.2786885245901639,0.0,5,73.2,0.0,109.2896174863388,81.9672131147541,0.0,16.39344262295082,0.0,9.016224986735,27.85923753665689
grok|P01|ja|1|llm,grok,x-ai/grok-4.3,P01,ja,1,general,for,445,18,llm,grok|P01|en|1,0.81489898989899,0.348314606741573,1.802247191011236,-0.6529803872365847,24.72222222222222,8.37226201464276,-0.494038828058445,5.888888888888889,2.4444444444444446,0.4067415730337079,0.0,5,89.0,0.0,38.20224719101124,65.1685393258427,0.0,0.0,0.0,9.137598764870452,15.294117647058824
grok|P03|zh|0|llm,grok,x-ai/grok-4.3,P03,zh,0,general,against,393,13,llm,grok|P03|en|0,0.8849418604651165,0.4961832061068702,1.6513994910941476,-0.4863409508830067,30.23076923076923,9.636336148089397,-0.5165770849669208,6.076923076923077,3.923076923076923,0.3078880407124681,0.0,3,131.0,0.0,129.7709923664122,63.61323155216285,5.089058524173028,0.0,2.544529262086514,9.081684117448727,2.898550724637681
grok|P03|ru|0|llm,grok,x-ai/grok-4.3,P03,ru,0,general,against,342,12,llm,grok|P03|en|0,0.9393856655290104,0.6695906432748538,6.824561403508772,-0.333426739662515,28.5,8.774964387392123,-0.5291765112800394,8.0,2.75,0.260233918128655,0.0,3,114.0,0.0,73.09941520467837,102.3391812865497,5.847953216374269,8.771929824561404,2.9239766081871346,7.925833835810595,0.8378718056137411
grok|P01|hi|1|llm,grok,x-ai/grok-4.3,P01,hi,1,general,for,396,17,llm,grok|P01|en|1,0.8710086455331413,0.4924242424242424,4.3686868686868685,-0.5092731528948791,23.294117647058822,8.021570185150418,-0.4876963758145549,5.705882352941177,1.0588235294117647,0.4393939393939394,0.0,5,79.2,0.0,55.55555555555556,63.13131313131313,0.0,7.575757575757576,0.0,7.973433572717515,10.72234762979684
grok|P03|tr|0|llm,grok,x-ai/grok-4.3,P03,tr,0,general,against,342,12,llm,grok|P03|en|0,0.946348122866894,0.6608187134502924,6.678362573099415,-0.3407649265176957,28.5,7.692971999287283,-0.5748913905473817,6.583333333333333,1.5833333333333333,0.1871345029239766,0.0,3,114.0,0.0,46.78362573099415,61.40350877192982,0.0,0.0,14.619883040935672,7.71142209525321,0.8609556607834696
grok|P03|es|0|llm,grok,x-ai/grok-4.3,P03,es,0,general,against,441,12,llm,grok|P03|en|0,0.8071938775510205,0.4263038548752834,5.467120181405896,-0.5884551871823614,36.75,10.181310863984605,-0.5661186241529934,7.083333333333333,2.75,0.4580498866213152,0.0,3,147.0,0.0,70.29478458049887,49.88662131519274,0.0,0.0,2.2675736961451247,7.265862560523155,0.8203445447087777
grok|P03|ja|0|llm,grok,x-ai/grok-4.3,P03,ja,0,general,against,718,16,llm,grok|P03|en|0,0.8037070254110614,0.2855153203342618,2.116991643454039,-0.7036979010470329,44.875,14.41700384962146,-0.5136948352703211,9.0625,4.9375,0.4206128133704735,0.0,4,179.5,0.0,51.53203342618384,86.35097493036211,6.963788300835654,0.0,0.0,9.531194768249511,1.1827321111768183
grok|P03|es|1|llm,grok,x-ai/grok-4.3,P03,es,1,general,against,419,13,llm,grok|P03|en|1,0.8145405405405405,0.4176610978520286,5.575178997613365,-0.5951535956934734,32.23076923076923,11.046521670898992,-0.4895003157199391,6.846153846153846,2.3076923076923075,0.4606205250596659,0.0,3,139.66666666666666,0.0,59.665871121718375,50.11933174224344,0.0,0.0,2.386634844868735,7.220336828774466,0.0
grok|P03|zh|1|llm,grok,x-ai/grok-4.3,P03,zh,1,general,against,364,13,llm,grok|P03|en|1,0.8613333333333333,0.445054945054945,1.664835164835165,-0.5305826682179627,28.0,10.543560435956474,-0.4529015837301524,6.538461538461538,4.307692307692308,0.3214285714285714,0.0,3,121.33333333333331,0.0,153.84615384615384,65.93406593406593,2.7472527472527477,0.0,2.7472527472527477,8.865591292347304,0.0
grok|P03|hi|0|llm,grok,x-ai/grok-4.3,P03,hi,0,general,against,443,13,llm,grok|P03|en|0,0.8428426395939087,0.3905191873589165,4.521444695259594,-0.5881690117232958,34.07692307692308,11.383185980951165,-0.4992011142577998,6.615384615384615,1.7692307692307692,0.3995485327313769,0.0,3,147.66666666666666,0.0,74.49209932279909,42.88939051918736,0.0,0.0,2.2573363431151243,7.957999400584359,0.9828009828009828
grok|P03|ru|1|llm,grok,x-ai/grok-4.3,P03,ru,1,general,against,311,13,llm,grok|P03|en|1,0.9496183206106872,0.6655948553054662,7.22508038585209,-0.3475993782792801,23.923076923076923,9.376046950088105,-0.436859240753536,6.769230769230769,2.230769230769231,0.2282958199356913,0.0,3,103.66666666666669,0.0,67.52411575562701,106.10932475884243,0.0,3.215434083601286,3.215434083601286,7.890705479818483,0.0
grok|P03|tr|1|llm,grok,x-ai/grok-4.3,P03,tr,1,general,against,302,13,llm,grok|P03|en|1,0.944189723320158,0.6721854304635762,7.155629139072848,-0.3338620969257388,23.23076923076923,8.776425298812782,-0.4515967158132934,7.153846153846154,1.6923076923076923,0.1754966887417218,0.0,3,100.66666666666669,0.0,46.35761589403973,66.2251655629139,0.0,0.0,13.245033112582782,7.6522346206808605,0.0
grok|P03|ja|1|llm,grok,x-ai/grok-4.3,P03,ja,1,general,against,476,15,llm,grok|P03|en|1,0.7793442622950819,0.3550420168067227,1.6974789915966386,-0.6671246888636975,31.73333333333333,5.957788020334233,-0.6838625221876289,7.466666666666667,4.6,0.4495798319327731,0.0,3,158.66666666666666,0.0,42.01680672268908,71.42857142857143,0.0,0.0,0.0,9.15009712363307,0.0
grok|P03|hi|1|llm,grok,x-ai/grok-4.3,P03,hi,1,general,against,444,14,llm,grok|P03|en|1,0.8545822784810128,0.4189189189189189,4.434684684684685,-0.5842157529782557,31.714285714285715,10.193727871200403,-0.5135189192202244,6.714285714285714,1.7142857142857142,0.4346846846846847,0.0,3,148.0,0.0,56.306306306306304,47.2972972972973,0.0,9.00900900900901,2.2522522522522523,7.937456687973778,0.0
grok|P02|es|0|llm,grok,x-ai/grok-4.3,P02,es,0,educated,for,386,13,llm,grok|P02|en|0,0.8133531157270031,0.4740932642487047,5.474093264248705,-0.5460095715957097,29.692307692307693,7.38675182770496,-0.6015674656624926,6.307692307692308,2.0,0.4507772020725388,0.0,3,128.66666666666666,0.0,64.76683937823834,46.63212435233161,0.0,0.0,0.0,7.294139218822896,0.0
grok|P02|tr|0|llm,grok,x-ai/grok-4.3,P02,tr,0,educated,for,303,13,llm,grok|P02|en|0,0.9426771653543308,0.6798679867986799,6.805280528052806,-0.3394870413343146,23.307692307692307,6.060591491823981,-0.5872696182591506,6.0,1.3846153846153846,0.2046204620462046,0.0,3,101.0,0.0,52.805280528052805,72.60726072607261,0.0,0.0,6.600660066006601,7.652442232532799,0.0
grok|P02|zh|0|llm,grok,x-ai/grok-4.3,P02,zh,0,educated,for,349,13,llm,grok|P02|en|0,0.9008,0.4756446991404011,1.6934097421203438,-0.4827719448300372,26.846153846153847,5.367279786604413,-0.6667676070925667,6.0,3.230769230769231,0.2893982808022922,0.0,3,116.33333333333331,0.0,134.6704871060172,71.63323782234957,0.0,0.0,0.0,8.962299924060497,0.0
grok|P02|es|1|llm,grok,x-ai/grok-4.3,P02,es,1,educated,for,361,11,llm,grok|P02|en|1,0.8107692307692307,0.518005540166205,5.662049861495845,-0.5043356479693641,32.81818181818182,7.717748140723198,-0.6192144525339676,7.272727272727272,2.4545454545454546,0.4404432132963989,0.0,4,90.25,0.0,63.71191135734072,52.63157894736842,0.0,0.0,0.0,7.2797269125112285,0.0
grok|P02|ru|0|llm,grok,x-ai/grok-4.3,P02,ru,0,educated,for,316,13,llm,grok|P02|en|0,0.9284644194756556,0.680379746835443,6.949367088607595,-0.3349319028440142,24.307692307692307,5.297556282296825,-0.6421204661603033,7.6923076923076925,1.6153846153846154,0.2436708860759493,0.0,3,105.33333333333331,0.0,69.62025316455696,75.9493670886076,6.329113924050633,0.0,0.0,7.940559384585232,0.0
grok|P02|ja|0|llm,grok,x-ai/grok-4.3,P02,ja,0,educated,for,462,13,llm,grok|P02|en|0,0.8168523002421307,0.3463203463203463,1.696969696969697,-0.6609427292774186,35.53846153846154,9.553493118709556,-0.5762661791291305,7.461538461538462,4.384615384615385,0.4264069264069264,0.0,3,154.0,0.0,56.27705627705628,71.42857142857143,0.0,0.0,0.0,9.106379270137587,0.0
grok|P02|zh|1|llm,grok,x-ai/grok-4.3,P02,zh,1,educated,for,308,11,llm,grok|P02|en|1,0.911814671814672,0.5811688311688312,1.7337662337662338,-0.3876744283911651,28.0,8.613942186943213,-0.5294720168092141,6.090909090909091,4.818181818181818,0.2662337662337662,0.0,4,77.0,0.0,116.88311688311688,116.88311688311688,0.0,6.493506493506493,0.0,8.952457322977095,0.0
grok|P02|hi|0|llm,grok,x-ai/grok-4.3,P02,hi,0,educated,for,400,13,llm,grok|P02|en|0,0.8715669515669516,0.455,4.4875,-0.5467112976234136,30.76923076923077,8.217398677540297,-0.578450417789534,5.923076923076923,1.1538461538461535,0.41,0.0,3,133.33333333333334,0.0,80.0,50.0,0.0,0.0,0.0,7.892710450656049,0.0
grok|P02|ru|1|llm,grok,x-ai/grok-4.3,P02,ru,1,educated,for,281,11,llm,grok|P02|en|1,0.9262931034482758,0.7366548042704626,7.049822064056939,-0.2900952321327469,25.545454545454547,7.019453488180349,-0.5688946223382386,7.454545454545454,1.818181818181818,0.2562277580071174,0.0,4,70.25,0.0,56.93950177935943,74.73309608540926,0.0,3.5587188612099645,0.0,7.905301213971385,0.0
grok|P02|tr|1|llm,grok,x-ai/grok-4.3,P02,tr,1,educated,for,279,11,llm,grok|P02|en|1,0.9150434782608696,0.7240143369175627,6.982078853046595,-0.3063530590221347,25.363636363636363,6.697353615760889,-0.5822116771774869,8.272727272727273,1.6363636363636365,0.1827956989247312,0.0,4,69.75,0.0,43.01075268817204,43.01075268817204,0.0,0.0,7.168458781362007,7.646702749345502,0.0
grok|P04|es|0|llm,grok,x-ai/grok-4.3,P04,es,0,expert,for,464,13,llm,grok|P04|en|0,0.7817831325301204,0.459051724137931,5.579741379310345,-0.5508516398179231,35.69230769230769,15.563764622698752,-0.3927055304960584,7.384615384615385,2.0,0.4504310344827586,0.0,5,92.8,0.0,64.65517241379311,32.327586206896555,0.0,0.0,2.155172413793104,7.3380229629148355,3.0651340996168583
grok|P04|zh|0|llm,grok,x-ai/grok-4.3,P04,zh,0,expert,for,394,12,llm,grok|P04|en|0,0.903768115942029,0.5050761421319797,1.6040609137055837,-0.4557180735416968,32.833333333333336,13.959899278962864,-0.4033368288689454,6.666666666666667,3.75,0.3223350253807107,0.0,5,78.8,0.0,124.36548223350252,68.52791878172589,0.0,10.152284263959393,2.538071065989848,9.095969088053744,11.799410029498524
grok|P02|hi|1|llm,grok,x-ai/grok-4.3,P02,hi,1,educated,for,375,11,llm,grok|P02|en|1,0.8714110429447852,0.4506666666666666,4.549333333333333,-0.5446473000468247,34.09090909090909,7.2312453347199535,-0.6500063738092536,6.818181818181818,2.272727272727273,0.4053333333333333,0.0,4,93.75,0.0,66.66666666666667,58.66666666666666,0.0,0.0,0.0,7.893075458141322,0.0
grok|P04|ja|0|llm,grok,x-ai/grok-4.3,P04,ja,0,expert,for,527,13,llm,grok|P04|en|0,0.8170711297071129,0.3529411764705882,2.0208728652751424,-0.6699464363693892,40.53846153846154,17.55759752270312,-0.3955666595485198,7.384615384615385,3.923076923076923,0.396584440227704,0.0,5,105.4,0.0,36.05313092979127,58.8235294117647,0.0,0.0,0.0,9.357852860063426,8.07899461400359
grok|P02|ja|1|llm,grok,x-ai/grok-4.3,P02,ja,1,educated,for,427,11,llm,grok|P02|en|1,0.8082010582010583,0.3911007025761124,1.7236533957845432,-0.6212325905442143,38.81818181818182,11.677484162422845,-0.537485685725656,8.454545454545455,5.636363636363637,0.4215456674473068,0.0,4,106.75,0.0,37.47072599531616,72.59953161592506,0.0,0.0,0.0,9.069895146415709,0.0
grok|P04|tr|0|llm,grok,x-ai/grok-4.3,P04,tr,0,expert,for,360,12,llm,grok|P04|en|0,0.9383922829581994,0.65,7.125,-0.3740615421893143,30.0,13.184012356569673,-0.3894030852108182,6.833333333333333,1.8333333333333333,0.1777777777777777,0.0,5,72.0,0.0,30.55555555555556,58.333333333333336,0.0,2.7777777777777777,11.11111111111111,7.750560061538008,3.0663089306247606
grok|P04|ru|0|llm,grok,x-ai/grok-4.3,P04,ru,0,expert,for,349,12,llm,grok|P04|en|0,0.9462,0.6934097421203438,7.925501432664756,-0.3221677719604559,29.08333333333333,11.950339160902756,-0.417534993360324,7.75,2.083333333333333,0.2263610315186246,0.0,5,69.8,0.0,63.03724928366762,80.22922636103152,0.0,8.595988538681949,2.865329512893983,8.036748006318629,2.8439388553146108
grok|P04|hi|0|llm,grok,x-ai/grok-4.3,P04,hi,0,expert,for,426,13,llm,grok|P04|en|0,0.867214854111406,0.4225352112676056,4.730046948356808,-0.6014632572261749,32.76923076923077,15.34684466024339,-0.3620907556046239,6.461538461538462,1.0769230769230769,0.3826291079812207,0.0,5,85.2,0.0,56.33802816901409,32.863849765258216,0.0,2.347417840375587,2.347417840375587,8.033476719136551,3.917727717923604
grok|P05|ja|0|llm,grok,x-ai/grok-4.3,P05,ja,0,educated,against,441,13,llm,grok|P05|en|0,0.7785204081632653,0.3673469387755102,1.9546485260770976,-0.6529830551876175,33.92307692307692,10.09506099091315,-0.5413226697304391,6.769230769230769,3.769230769230769,0.4489795918367347,0.0,4,110.25,0.0,45.35147392290249,63.49206349206349,0.0,0.0,0.0,9.2306911249853,0.0
grok|P05|ru|0|llm,grok,x-ai/grok-4.3,P05,ru,0,educated,against,264,13,llm,grok|P05|en|0,0.9666046511627908,0.696969696969697,7.375,-0.3180064169935414,20.307692307692307,6.382066219553761,-0.5217591636853013,6.538461538461538,1.3846153846153846,0.2537878787878788,0.0,4,66.0,0.0,79.54545454545455,109.84848484848484,0.0,3.787878787878788,0.0,7.973445511009388,0.0
grok|P05|es|0|llm,grok,x-ai/grok-4.3,P05,es,0,educated,against,349,14,llm,grok|P05|en|0,0.8173333333333335,0.4871060171919771,5.799426934097421,-0.5391392037489408,24.928571428571427,10.622648414621436,-0.4024031545766833,6.428571428571429,1.3571428571428572,0.4326647564469914,0.0,4,87.25,0.0,60.17191977077364,60.17191977077364,2.865329512893983,0.0,0.0,7.287741437422729,1.4570179698882952
grok|P05|zh|0|llm,grok,x-ai/grok-4.3,P05,zh,0,educated,against,351,14,llm,grok|P05|en|0,0.9073509933774834,0.5213675213675214,1.655270655270655,-0.4532694209338213,25.071428571428573,9.45812052979047,-0.4521723696961592,6.0,3.571428571428572,0.3219373219373219,0.0,4,87.75,0.0,128.2051282051282,62.67806267806268,2.849002849002849,17.094017094017094,0.0,9.067662795582176,4.769475357710652
grok|P05|hi|0|llm,grok,x-ai/grok-4.3,P05,hi,0,educated,against,360,14,llm,grok|P05|en|0,0.8682315112540192,0.4666666666666667,4.611111111111111,-0.5299031074890848,25.714285714285715,9.941587641577415,-0.4423590446176713,5.785714285714286,1.0,0.3916666666666666,0.0,4,90.0,0.0,52.77777777777778,50.0,2.7777777777777777,0.0,0.0,8.013135236713264,1.770956316410862
grok|P04|zh|1|llm,grok,x-ai/grok-4.3,P04,zh,1,expert,for,459,16,llm,grok|P04|en|1,0.8983902439024392,0.4749455337690632,1.6906318082788672,-0.4990403585560893,28.6875,12.6949793225511,-0.3864563201444985,5.9375,2.375,0.326797385620915,0.0,5,91.8,0.0,98.03921568627452,58.8235294117647,0.0,13.0718954248366,0.0,9.280469167898252,29.72651605231867
grok|P05|tr|0|llm,grok,x-ai/grok-4.3,P05,tr,0,educated,against,280,14,llm,grok|P05|en|0,0.9602597402597404,0.75,6.885714285714286,-0.2823078751542781,20.0,7.285391072339431,-0.4659859517480035,6.142857142857143,1.4285714285714286,0.1892857142857142,0.0,4,70.0,0.0,42.85714285714285,82.14285714285714,3.571428571428572,0.0,0.0,7.752082373178684,1.5212981744421907
grok|P04|es|1|llm,grok,x-ai/grok-4.3,P04,es,1,expert,for,464,16,llm,grok|P04|en|1,0.7621204819277109,0.4224137931034483,5.517241379310345,-0.5689750982685521,29.0,12.495332461896854,-0.3977475672296054,6.3125,1.1875,0.4267241379310345,0.0,5,92.8,0.0,60.3448275862069,43.10344827586207,0.0,12.93103448275862,0.0,7.453420243820382,9.637625289128758
grok|P04|ru|1|llm,grok,x-ai/grok-4.3,P04,ru,1,expert,for,370,16,llm,grok|P04|en|1,0.9276635514018692,0.6405405405405405,7.627027027027027,-0.3736261718935997,23.125,11.301179879404923,-0.343454317673758,6.25,1.1875,0.2216216216216216,0.0,5,74.0,0.0,62.16216216216216,62.16216216216216,0.0,18.91891891891892,0.0,8.057108398113693,8.704735376044567
grok|P04|ja|1|llm,grok,x-ai/grok-4.3,P04,ja,1,expert,for,609,16,llm,grok|P04|en|1,0.8185,0.3037766830870279,1.7339901477832511,-0.7252859063695203,38.0625,15.424952728182562,-0.4232309844115965,7.1875,3.5,0.3661740558292282,0.0,5,121.8,0.0,37.76683087027914,52.545155993431855,0.0,0.0,0.0,9.285201293837147,23.33931777378815
grok|P05|es|1|llm,grok,x-ai/grok-4.3,P05,es,1,educated,against,328,12,llm,grok|P05|en|1,0.835483870967742,0.4817073170731707,5.911585365853658,-0.5447561967697042,27.33333333333333,11.332442032688384,-0.4138256933729055,6.583333333333333,1.8333333333333333,0.4268292682926829,0.0,4,82.0,0.0,76.21951219512195,54.8780487804878,0.0,0.0,0.0,7.190910581698288,0.0
grok|P07|zh|1|llm,grok,x-ai/grok-4.3,P07,zh,1,educated,against,335,13,llm,grok|P07|en|1,0.8444055944055945,0.435820895522388,1.6507462686567165,-0.5239742791240446,25.76923076923077,9.01067742693676,-0.4818458187920308,5.6923076923076925,2.6923076923076925,0.3253731343283582,0.0,5,67.0,0.0,125.3731343283582,56.71641791044776,0.0,0.0,2.985074626865672,8.79952889978636,0.0
grok|P07|ja|1|llm,grok,x-ai/grok-4.3,P07,ja,1,educated,against,467,16,llm,grok|P07|en|1,0.798086124401914,0.3340471092077088,1.6381156316916488,-0.6957724370684304,29.1875,9.880747272684726,-0.4941801610028699,6.9375,3.25,0.4668094218415418,0.0,5,93.4,0.0,42.82655246252676,55.6745182012848,0.0,0.0,0.0,9.025456179095086,2.4783147459727384
grok|P07|hi|0|llm,grok,x-ai/grok-4.3,P07,hi,0,educated,against,484,15,llm,grok|P07|en|0,0.8662528735632185,0.4380165289256198,4.580578512396694,-0.5504483159683081,32.266666666666666,9.246363506548835,-0.554531988247167,6.4,1.0666666666666669,0.402892561983471,0.0,3,161.33333333333334,0.0,70.24793388429752,37.1900826446281,0.0,0.0,0.0,8.06675167018291,0.0
grok|P07|tr|1|llm,grok,x-ai/grok-4.3,P07,tr,1,educated,against,281,13,llm,grok|P07|en|1,0.9353448275862072,0.6583629893238434,7.252669039145908,-0.3413478680904593,21.615384615384617,6.397114734243628,-0.5432671212660984,6.230769230769231,1.8461538461538465,0.1814946619217081,0.0,5,56.2,0.0,56.93950177935943,67.61565836298932,0.0,0.0,17.793594306049823,7.697246492606533,0.0
grok|P09|es|0|llm,grok,x-ai/grok-4.3,P09,es,0,expert,for,349,10,llm,grok|P09|en|0,0.8146,0.484240687679083,5.710601719197708,-0.5413359173980087,34.9,7.187179944564875,-0.6584622702670282,7.9,2.9,0.4641833810888252,0.0,3,116.33333333333331,0.0,106.01719197707736,51.57593123209169,0.0,0.0,0.0,7.276521777207892,0.0
grok|P07|hi|1|llm,grok,x-ai/grok-4.3,P07,hi,1,educated,against,343,14,llm,grok|P07|en|1,0.8663265306122451,0.446064139941691,4.87463556851312,-0.5386084444142161,24.5,9.637666490630156,-0.4353646583737393,5.642857142857143,1.2142857142857142,0.3877551020408163,0.0,5,68.6,0.0,64.1399416909621,32.06997084548105,0.0,0.0,2.915451895043732,7.960881294339365,0.0
grok|P09|zh|0|llm,grok,x-ai/grok-4.3,P09,zh,0,expert,for,340,10,llm,grok|P09|en|0,0.9021993127147768,0.4264705882352941,1.6176470588235294,-0.5028829628987977,34.0,6.429100507328637,-0.681956787232344,6.3,4.6,0.3352941176470588,0.0,3,113.33333333333331,0.0,123.52941176470588,79.41176470588235,0.0,17.647058823529413,0.0,8.932011739535259,0.0
grok|P07|ru|1|llm,grok,x-ai/grok-4.3,P07,ru,1,educated,against,274,13,llm,grok|P07|en|1,0.9320000000000002,0.6386861313868614,6.9416058394160585,-0.3584684867438399,21.07692307692308,7.587945906299219,-0.4705752249737834,6.923076923076923,1.7692307692307692,0.2627737226277372,0.0,5,54.8,0.0,91.24087591240875,105.83941605839416,0.0,0.0,3.6496350364963503,7.902962381437212,0.0
grok|P07|es|1|llm,grok,x-ai/grok-4.3,P07,es,1,educated,against,375,13,llm,grok|P07|en|1,0.7836196319018405,0.4133333333333333,5.8133333333333335,-0.6068006370253856,28.846153846153847,8.173597268503771,-0.5584196531636048,6.0,1.4615384615384617,0.464,0.0,5,75.0,0.0,64.0,32.0,0.0,0.0,2.6666666666666665,7.144818731072703,0.0
grok|P09|ja|0|llm,grok,x-ai/grok-4.3,P09,ja,0,expert,for,422,11,llm,grok|P09|en|0,0.8071313672922252,0.3412322274881517,1.746445497630332,-0.6688173241288997,38.36363636363637,11.11101010055096,-0.5508402426445325,7.818181818181818,4.454545454545454,0.447867298578199,0.0,3,140.66666666666666,0.0,35.54502369668246,63.98104265402844,0.0,0.0,0.0,9.034401841043874,0.0
